name,n_trials,sources,p_feasible,time_mean,time_sd,time_p10,time_p50,time_p90,score_mean,score_p10,score_p50,score_p90,p_finish_mean,gm_p10,gm_p50,freeboard_p10,gz_margin_p10,swamp_reserve_p10,warp_p90,twist_p90,tape_spare_p10,board_spare_p10,p_feasible_se,score_p10_se,score_mean_se,time_mean_se,robust_score,crew_posture,crew_x_frac,length,bottom_width,beam,side_height,bow_rocker,chine_frac,n_frames,free_water_lanes,chine_tape_layers,skin_layers,decked_ends,bow_taper,bow_sheer,tape_diag_density,pre_race_soak_min,pacing,source,orig_name
pi_r048321,4000,"build,race,model",0.13925,88.93135499999944,7.288285967361556,79.98000000000123,88.31999999999957,98.38199999999756,46.548922825274296,29.09714897417152,48.32206521678005,61.10941971582795,0.4739049348151558,7.599650470624642,8.523473916669836,8.064940234175838,1.1797413583212455,40.0,0.0296341544659639,3.3648563272550516,0.0252694063165492,0.048850315679521,0.005474016749609,0.347600214997002,0.1963942272969951,0.1152379194775306,29.09714897417152,kneeling_low|kneeling_low,0.3|0.72,87.02345847281873,30.085007398122997,33.146589444157804,13.883966834877956,1.3249820985752354,0.5079043370084363,9,2,2,2,True,33.75473484599525,3.9772527198669057,0.474192453454231,9.570696538082805,even,pi,r048321
carter_r005006,4000,"build,race,model",0.1275,76.14380500000199,5.778251004251111,69.0980000000034,75.90000000000204,83.86000000000045,46.33522063779518,29.092109594444484,48.336414663997076,60.330928115975375,0.4427622620330924,13.363991984413936,14.74236236519184,5.360931652731378,1.2138560575060984,5.234375,0.0494834123447829,7.832680296333965,0.0991399534232867,0.1794385420876271,0.0052736076361443,0.3263970777026704,0.1922530782404938,0.0913621703279439,29.092109594444484,kneeling_tall|kneeling_tall,0.27|0.75,103.63967400453924,31.817179484575966,37.05667170586442,9.508904354691651,3.669094702768833,0.7503574579378118,9,1,1,1,True,18.971172951978065,4.106115924490749,0.4359711764461458,4.377576463424103,even,carter,r005006
mason_r012849,4000,"build,race,model",0.12875,94.1446999999984,7.739001844382971,84.61800000000031,93.73999999999847,104.2019999999964,43.68158130635336,29.04917653041629,43.94740545264854,57.41552187989839,0.3782496073403542,10.37709260311507,11.480717139350585,5.5481701567208,1.5609468252014405,40.0,0.01945719628126,4.712153125272092,0.0897708958235503,0.2890294078722539,0.0052955981130557,0.3173285748021723,0.1677324491540436,0.1223643632224707,29.04917653041629,back_on_heels|back_on_heels,0.27|0.75,82.73779627213321,31.589269798347217,32.9161665065685,10.909494199753574,4.374557989614793,0.4275089517142632,8,2,2,1,True,18.164020613914733,0.9154126927596802,0.4128794643386922,7.813657594417129,even,mason,r012849
mason_r044736,4000,"build,race,model",0.4505,70.35465500000306,5.069875525141261,64.0780000000044,70.32000000000315,76.5800000000019,53.74870222858308,29.028088041551015,58.04975684167328,69.3372864104797,0.5012553077423739,13.130101597451567,14.44958053173145,7.287419845826612,1.2970824399844796,5.546875,0.0218337887788735,9.251379985722258,0.0640509872208794,0.1654913428017771,0.0078668569009484,0.3939153630191294,0.2386064016818224,0.0801617705649432,29.028088041551015,kneeling_upright|kneeling_upright,0.31|0.69,114.4308200584347,31.04025430354992,32.6981030302013,11.517190556653684,0.7937019908354799,0.6909957535762424,5,1,2,1,True,33.76401171409027,1.587708978182896,0.4902790607311928,3.2787742964138977,even,mason,r044736
carter_r016176,4000,"build,race,model",0.752,79.42855500000134,6.1326153437745266,72.15800000000279,78.78000000000146,87.6019999999997,51.482156370614945,29.008074413634272,55.642009092965125,65.79768893409906,0.5893702347642462,15.48446368936884,17.05243444934009,6.5553035126214905,2.1977526597559787,40.0,0.0736839255099844,4.549151397791889,0.0045872290717546,0.0010203498659679,0.0068281769162786,0.3547690860159278,0.2288126950578505,0.09696516250012,29.008074413634272,back_on_heels|back_on_heels,0.31|0.69,104.63759481418236,25.94047074474958,33.88940638171262,11.63596278235224,3.343166678322232,0.5111443393728303,4,1,3,2,True,2.369475201609553,1.0832489133050198,0.4690120261142654,2.658018335530919,even,carter,r016176
pi_r049921,4000,"build,race,model",0.8755,72.77244500000262,5.218363234834986,66.23800000000396,72.5600000000027,79.46200000000132,58.37878871972042,28.998131022902584,65.02855661031865,74.35944174900564,0.6392523758973259,18.52914026502714,20.170595280033837,10.527696865347329,2.106028643292088,40.0,0.0573035024231822,7.850723480564863,0.0611889815812897,0.0658793708231805,0.0052201472680375,0.3965398511187356,0.2794840767354631,0.0825095674008133,28.998131022902584,kneeling_upright|kneeling_upright,0.3|0.72,114.7422112887227,30.58099886014821,36.92365205967734,14.656257036031768,1.6618991305074782,0.509044930185999,5,2,2,1,True,12.827985386478533,2.746214491420359,0.4647051416996463,2.56478427893677,even,pi,r049921
carter_r037183,4000,"build,race,model",0.804,87.6732249999997,7.134693417512433,79.06000000000141,86.89999999999985,97.06399999999782,55.878980855943624,28.93593066266485,61.90631961949437,69.57914519950891,0.6423052597427029,17.889748069285663,19.410418634258,7.731933453376997,2.0747421185936084,8.828125,0.053383215587413,3.3400792901010483,0.1046393121047953,0.0011468977599112,0.0062766232960087,0.3200312975369808,0.2510767442361847,0.1128094080317497,28.93593066266485,kneeling_upright|kneeling_upright,0.24|0.78,89.85763020894778,31.737476239753494,38.56781873783365,13.394026448630507,1.6424714937356264,0.671921200332914,4,1,2,2,True,3.3400995040080166,0.3004819677713723,0.7131241738164626,9.845607263668017,even,carter,r037183
mac_r048355,4000,"build,race,model",0.46275,84.93516000000024,6.70321084505705,76.76000000000187,84.44000000000034,93.47999999999854,46.374254615257755,28.85712548303892,49.13502724022523,59.756102382944825,0.502878913062383,6.839834828390296,7.687532913682137,9.782070775024785,1.4778039546598314,40.0,0.0609226552940803,4.983289714445014,-0.0163701192629675,0.1958604556963226,0.0078837243340314,0.3062207796679273,0.1967745312298662,0.1059870695336115,28.85712548303892,back_on_heels|back_on_heels,0.24|0.78,97.75862317433824,24.49341778851005,31.989302965600096,15.568596960558002,2.667664699281107,0.622359721443945,6,2,2,1,True,8.597759945456481,3.903201926459509,0.6291803464076746,8.296057823911081,even,mac,r048355
pi_r057382,4000,"build,race,model",0.124,79.34017000000135,6.191148855593998,71.64000000000289,78.98000000000143,87.68199999999969,43.839796945975344,28.816247407132103,44.60619375701921,57.61765281032897,0.398455367626382,11.542070289315529,12.648675293408452,5.973836289345704,1.6439550324802643,40.0,0.0351680769389831,5.614206671882396,0.0549491545960178,0.2326647010657908,0.0052111419094091,0.3166586287109995,0.171806248231076,0.0978906585841096,28.816247407132103,kneeling_low|kneeling_low,0.3|0.72,98.2482487415254,30.043954232920008,38.95251120305771,11.111437366520704,3.3067465328754,0.930146884062093,6,1,2,1,True,28.929640933714182,0.9131579080378566,0.6956380387465654,5.302294696063873,even,pi,r057382
carter_r003742,4000,"build,race,model",0.55225,71.69349500000281,5.3231702039499,65.0000000000042,71.72000000000287,78.48000000000152,50.08018496067944,28.76677019342305,53.386409205142805,64.82981167599414,0.5185524884967465,10.18415638558032,11.265586787713268,7.507217120647257,1.431917202156166,40.0,0.0492987210991768,9.67759033487723,0.000928934065778,0.1402924084832655,0.0078624095781764,0.3535823840017281,0.2176417575561958,0.0841667110861236,28.76677019342305,kneeling_low|kneeling_low,0.28|0.7,114.14627743130892,27.52349650366993,32.52480019498604,11.685366953161092,1.7329806368097802,0.5524037515146678,6,2,2,1,True,17.27614377401333,3.37372538757919,0.6140485506014928,6.155992430659481,even,carter,r003742
mason_r019532,4000,"build,race,model",0.15325,75.96848000000202,5.542435722498047,69.41800000000333,75.32000000000215,83.54000000000052,53.37364167238755,28.622619998494972,56.91437035325936,70.98255642033271,0.5191143858921398,7.939011249687703,8.959247754922423,11.95128468685777,1.178973377954883,40.0,0.0209450136176408,8.258667004541545,0.104271850502475,0.0793651019398953,0.0056957097340893,0.4369005528255963,0.2505909491823869,0.0876336033408738,28.622619998494972,back_on_heels|back_on_heels,0.27|0.75,116.0497967327024,25.56228421050698,28.026157092747404,16.437442095673376,0.7200837648389038,0.8363505273342517,8,2,1,1,True,5.603258155200142,2.196414102008835,0.3180670707848299,2.9185617556822323,even,mason,r019532
mac_r033434,4000,"build,race,model",0.84875,91.39493499999897,7.482354111609234,82.36000000000075,91.04999999999902,100.86199999999708,51.44157520701319,28.538128364736824,55.11824301856146,66.71207920230097,0.5295794192288737,12.50662870392583,13.656667412926724,9.111850976353356,2.0524273665921324,40.0,0.0238877673080594,3.0672194749117594,0.1708672178402091,0.0557161624712546,0.0056651001204744,0.3753580883056691,0.2255268977016424,0.1183064062630545,28.538128364736824,back_on_heels|back_on_heels,0.28|0.7,89.35360224736222,31.71867715403733,37.60904471484257,14.96446106680854,4.834652032619779,0.9014305008140204,5,1,1,2,True,28.46272006189291,1.701321072259539,0.5876013060698176,6.487927859801846,even,mac,r033434
mac_r003494,4000,"build,race,model",0.1055,86.20884999999997,7.105951401030573,77.46000000000173,85.46000000000014,95.6619999999981,45.81017168174962,28.497200632021197,47.44140901585419,60.66000403218072,0.4203132807383885,8.095517346790087,9.08862574897698,6.873093765800201,1.1147587498116531,40.0,0.0194316484948459,5.4563768276146645,0.1956533746680887,0.0519821190533061,0.0048572047002365,0.3617153346969382,0.1975954702240108,0.1123549568486059,28.497200632021197,kneeling_upright|kneeling_upright,0.27|0.75,89.60847144965169,31.05880395022941,32.67348068866901,11.956130434000048,3.413399547005045,0.7447405070204345,9,2,1,2,True,23.626935561856175,0.6840669383061171,0.3226961172420517,9.379639421397856,even,mac,r003494
mac_r028549,4000,"build,race,model",0.79675,72.47281500000268,5.33965889032537,65.68000000000407,72.32000000000275,79.26200000000136,53.84002595934282,28.490574420582952,58.259295315305565,70.50142751257825,0.5599601523579951,13.210172753423096,14.618522565809482,7.461516941569722,1.5840948743063052,40.0,0.0525091183350901,12.072812062123086,0.0696284672295381,0.1063377955893965,0.0063627713596356,0.4298123960480237,0.2507301348863364,0.0844274201089769,28.490574420582952,kneeling_low|kneeling_low,0.31|0.69,116.4057161647534,28.476641602250083,31.458998862513447,12.075936104442096,4.336854360612002,0.3859590817045877,9,2,1,1,True,10.76179328079206,0.2460037706284136,0.3509428280592002,6.43466724730631,even,mac,r028549
mac_r017570,4000,"build,race,model",0.55575,85.00999000000023,6.691943195052812,77.00000000000182,84.56000000000031,93.6799999999985,50.528370009440515,28.421777302689684,53.60547743895941,66.23078615450142,0.4902763498498462,11.116645586582663,12.540069636805754,7.361175770190539,1.4269712518073552,40.0,0.0409664201358202,4.6698510238739726,0.1273298054388406,0.2549994762405916,0.0078563976716431,0.3952213440494698,0.2231218820866045,0.1058089123441565,28.421777302689684,kneeling_low|kneeling_low,0.3|0.72,92.46324714753482,26.82858278679066,32.24123097995201,12.553741403307408,3.448366816139186,0.4007516262195397,3,2,3,1,True,0.641915258121948,0.8978308187715177,0.3835224111707244,0.3278200684279672,even,mac,r017570
carter_r034533,4000,"build,race,model",0.07525,89.55667499999932,7.263551434333883,80.54000000000111,88.99999999999943,98.98199999999744,42.05921013833569,28.325416094652613,41.9212659998719,55.98140214228351,0.3366091655463802,7.578977648784627,8.414642476727956,6.858759266954699,1.3735801424891112,40.0,0.0117516835548829,4.258434656900919,0.118161820777565,0.2662471590833491,0.0041709542523264,0.3093219099563827,0.1654763152162526,0.1148468321713901,28.325416094652613,back_on_heels|back_on_heels,0.28|0.7,87.50463197194512,30.22008286195012,31.61362477077451,12.448482872162767,2.1189929248936665,0.8603740321395976,7,2,1,1,True,17.541807942313252,3.8136821379284767,0.3393373914156582,2.8010267664952258,even,carter,r034533
pi_r051783,4000,"build,race,model",0.07275,81.99579500000083,6.4709395053947905,74.1000000000024,81.40000000000094,90.6419999999991,47.244604752127984,28.31092317359319,49.904063810321915,62.13400452424663,0.4631336944715857,7.9955973803349565,9.008945227138655,7.472868567029647,1.1092840208718506,40.0,0.0143874486176502,4.732572585397638,0.0088409660322386,-0.0030442769712982,0.0041066238414298,0.3599610134813827,0.2108681978559383,0.1023145371910548,28.31092317359319,kneeling_upright|kneeling_upright,0.27|0.75,94.36352232439508,31.746477086169655,33.760773058501705,12.313881571570986,2.123057112357993,0.9094328614127364,10,2,2,2,True,33.6466468949977,4.70539672423083,0.5944683667009394,11.925328747542752,even,pi,r051783
carter_r025441,4000,"build,race,model",0.607,91.065999999999,7.705349758687292,81.78000000000087,90.45999999999914,101.259999999997,50.81187932155269,28.290901376035627,54.94414248106913,64.86484026154555,0.5652275303274755,13.232248921351571,14.590929306178882,6.698663775512108,1.4815685531272411,40.0,0.0421777803314882,4.233451714091429,0.1081577586310864,0.0067886130470001,0.0077225481545924,0.3158344065143187,0.2237313894508788,0.1218322770284031,28.290901376035627,kneeling_tall|kneeling_tall,0.24|0.78,88.04580978914379,32.887255807123,37.87830162545847,11.635283725326696,4.754361770522881,0.8048013071070876,4,3,2,2,True,7.4837174891326015,0.2876066551392916,0.4960365618857629,8.642285693814124,even,carter,r025441
